2007-05-29 06:51:33,13.32266,52.50577
2007-05-29 06:51:35,13.32209,52.50581
2007-05-29 06:51:36,13.32185,52.50583
2007-05-29 06:51:38,13.32127,52.50585
2007-05-29 06:51:40,13.3207,52.50587
2007-05-29 06:51:41,13.3203,52.50589
2007-05-29 06:51:43,13.31973,52.50591
2007-05-29 06:51:45,13.31923,52.50594
2007-05-29 06:51:47,13.31867,52.506
2007-05-29 06:51:49,13.3181,52.506
2007-05-29 06:51:51,13.31763,52.506
2007-05-29 06:51:53,13.31706,52.506
2007-05-29 06:51:55,13.31649,52.50608
2007-05-29 06:51:57,13.31592,52.50611
2007-05-29 06:51:59,13.31535,52.50615
2007-05-29 06:52:01,13.31478,52.50618
2007-05-29 06:52:03,13.31431,52.50621
2007-05-29 06:52:04,13.31394,52.50623
2007-05-29 06:52:06,13.31338,52.50626
2007-05-29 06:52:08,13.31281,52.5063
2007-05-29 06:52:10,13.31224,52.50634
2007-05-29 06:52:12,13.31167,52.50637
2007-05-29 06:52:14,13.3111,52.50641
2007-05-29 06:52:16,13.31053,52.50644
2007-05-29 06:52:18,13.31,52.50648
2007-05-29 06:52:20,13.30939,52.50652
2007-05-29 06:52:20,13.30934,52.50652
2007-05-29 06:52:22,13.30876,52.50655
2007-05-29 06:52:24,13.30819,52.50657
2007-05-29 06:52:26,13.30762,52.5066
2007-05-29 06:52:28,13.30705,52.50663
2007-05-29 06:52:30,13.30669,52.50665
2007-05-29 06:52:32,13.30612,52.50665
2007-05-29 06:52:34,13.30555,52.50666
2007-05-29 06:52:36,13.305,52.50666
2007-05-29 06:52:38,13.3044,52.50666
2007-05-29 06:52:40,13.30383,52.50667
2007-05-29 06:52:42,13.30326,52.50667
2007-05-29 06:52:44,13.30269,52.50667
2007-05-29 06:52:45,13.30237,52.50668
2007-05-29 06:52:47,13.3018,52.50668
2007-05-29 06:52:49,13.30122,52.50669
2007-05-29 06:52:51,13.30065,52.5067
2007-05-29 06:52:53,13.30008,52.50671
2007-05-29 06:52:55,13.29951,52.50672
2007-05-29 06:52:56,13.29916,52.50672
2007-05-29 06:52:58,13.29859,52.50671
2007-05-29 06:53:00,13.298,52.50671
2007-05-29 06:53:02,13.29745,52.5067
2007-05-29 06:53:04,13.29687,52.5067
2007-05-29 06:53:06,13.29654,52.50669
2007-05-29 06:53:08,13.29632,52.50669
2007-05-29 06:53:08,13.2962,52.50669
2007-05-29 06:53:10,13.29563,52.50671
2007-05-29 06:53:12,13.29509,52.50673
2007-05-29 06:53:14,13.295,52.50672
2007-05-29 06:53:16,13.29456,52.50671
2007-05-29 06:53:18,13.294,52.50668
2007-05-29 06:53:20,13.29341,52.50666
2007-05-29 06:53:22,13.29292,52.50664
2007-05-29 06:53:24,13.2928,52.50663
2007-05-29 06:53:26,13.29248,52.50662
2007-05-29 06:53:28,13.292,52.50661
2007-05-29 06:53:30,13.2914,52.50659
2007-05-29 06:53:32,13.29083,52.50658
2007-05-29 06:53:34,13.29034,52.50656
2007-05-29 06:53:36,13.28976,52.50655
2007-05-29 06:53:37,13.28942,52.50654
2007-05-29 06:53:39,13.28885,52.50651
2007-05-29 06:53:41,13.28828,52.50649
2007-05-29 06:53:43,13.2877,52.50646
2007-05-29 06:53:45,13.28718,52.50644
2007-05-29 06:53:47,13.28661,52.50642
2007-05-29 06:53:49,13.286,52.50639
2007-05-29 06:53:51,13.28546,52.50637
2007-05-29 06:53:51,13.28545,52.50637
2007-05-29 06:53:53,13.28488,52.50636
2007-05-29 06:53:55,13.28431,52.50635
2007-05-29 06:53:56,13.284,52.50635
2007-05-29 06:53:58,13.28341,52.50635
2007-05-29 06:54:00,13.28284,52.50635
2007-05-29 06:54:02,13.28227,52.50635
2007-05-29 06:54:04,13.282,52.50635
2007-05-29 06:54:06,13.28173,52.50635
2007-05-29 06:54:08,13.28116,52.50636
2007-05-29 06:54:10,13.28059,52.50636
2007-05-29 06:54:11,13.28051,52.50636
2007-05-29 06:54:13,13.28,52.50646
2007-05-29 06:54:15,13.27941,52.50655
2007-05-29 06:54:17,13.27886,52.50665
2007-05-29 06:54:18,13.27857,52.5067
2007-05-29 06:54:20,13.27808,52.50689
2007-05-29 06:54:22,13.2776,52.50707
2007-05-29 06:54:24,13.27711,52.50726
2007-05-29 06:54:26,13.27683,52.50736
2007-05-29 06:54:28,13.27641,52.50753
2007-05-29 06:54:30,13.27592,52.50771
2007-05-29 06:54:32,13.27544,52.5079
2007-05-29 06:54:34,13.275,52.50808
2007-05-29 06:54:36,13.27447,52.50827
2007-05-29 06:54:38,13.274,52.50845
2007-05-29 06:54:40,13.2735,52.50864
2007-05-29 06:54:40,13.27347,52.50865
2007-05-29 06:54:42,13.27294,52.50877
2007-05-29 06:54:44,13.2724,52.5089
2007-05-29 06:54:46,13.27187,52.509
2007-05-29 06:54:48,13.27157,52.50909
